event-id,visible,timestamp,location-l,location_l,sensor-typ,individual,tag-local-,individu_1,study-name,Animal,Migratory,Citation,Name1,Park,Code1,x,y
3440985163,1,12/21/2009 22:27,26.573567,-19.239117,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1086503,7863294
3440985164,1,12/22/2009 22:27,26.575867,-19.2269,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1086790,7864643
3440985165,1,12/23/2009 22:27,26.58375,-19.21775,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1087654,7865632
3440985166,1,12/24/2009 22:27,26.597167,-19.190883,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1089166,7868571
3440985167,1,12/25/2009 22:27,26.578017,-19.175767,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1087199,7870314
3440985168,1,12/26/2009 22:27,26.582033,-19.156717,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087691,7872417
3440985169,1,12/27/2009 22:27,26.62785,-19.155967,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092529,7872344
3440985170,1,12/28/2009 22:27,26.649267,-19.168967,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1094743,7870827
3440985171,1,12/29/2009 22:27,26.645333,-19.168283,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1094330,7870916
3440985172,1,12/30/2009 22:27,26.643517,-19.1347,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1094260,7874653
3440985173,1,12/31/2009 22:27,26.644517,-19.16855,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1094243,7870890
3440985174,1,1/1/2010 22:27,26.6475,-19.17025,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1094552,7870691
3440985175,1,1/2/2010 22:27,26.627417,-19.15265,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092496,7872714
3440985176,1,1/3/2010 22:28,26.591483,-19.118417,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088825,7876639
3440985177,1,1/4/2010 22:27,26.60036667,-19.11703333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089767,7876762
3440985178,1,1/5/2010 22:27,26.57641667,-19.08693333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087346,7880186
3440985179,1,1/6/2010 22:27,26.57633333,-19.07071667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087395,7881988
3440985180,1,1/7/2010 22:28,26.63155,-19.10715,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1093095,7877754
3440985181,1,1/8/2010 22:28,26.62953333,-19.10488333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092890,7878012
3440985182,1,1/9/2010 22:28,26.62786667,-19.136,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092603,7874562
3440985183,1,1/10/2010 22:28,26.63918333,-19.10468333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1093910,7878002
3440985184,1,1/11/2010 22:28,26.61058333,-19.09473333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1090926,7879204
3440985185,1,1/12/2010 22:28,26.57068333,-19.0819,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1086758,7880765
3440985186,1,1/13/2010 22:28,26.62216667,-19.0129,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092441,7888254
3440985187,1,1/14/2010 22:27,26.62741667,-19.01158333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1093000,7888383
3440985188,1,1/15/2010 22:28,26.63571667,-19.01173333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1093877,7888338
3440985189,1,1/16/2010 22:28,26.6113,-19.02583333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091247,7886855
3440985190,1,1/17/2010 22:28,26.61626667,-19.05171667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091679,7883963
3440985191,1,1/18/2010 22:27,26.61513333,-19.05706667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091541,7883372
3440985192,1,1/19/2010 22:28,26.61525,-19.05576667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091558,7883516
3440985193,1,1/20/2010 22:28,26.61136667,-19.0516,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091162,7883992
3440985194,1,1/21/2010 22:27,26.61398333,-19.05306667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091433,7883821
3440985195,1,1/22/2010 22:28,26.60923333,-19.04565,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1090958,7884661
3440985196,1,1/23/2010 22:27,26.59808333,-19.0364,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089813,7885726
3440985197,1,1/24/2010 22:28,26.59321667,-19.0357,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089302,7885820
3440985198,1,1/25/2010 22:28,26.60236667,-19.03833333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1090259,7885496
3440985199,1,1/26/2010 22:28,26.62196667,-19.03093333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092356,7886252
3440985200,1,1/27/2010 22:28,26.61463333,-19.0321,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091577,7886147
3440985201,1,1/28/2010 22:28,26.60416667,-19.02718333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1090489,7886729
3440985202,1,1/29/2010 22:28,26.64016667,-19.00116667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1094385,7889496
3440985203,1,1/30/2010 22:28,26.65726667,-18.90623333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1096531,7899983
3440985204,1,1/31/2010 22:28,26.70968333,-18.94396667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1101936,7895613
3440985205,1,2/1/2010 22:28,26.68671667,-18.97651667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1099392,7892076
3440985206,1,2/3/2010 21:03,26.63221667,-18.88166667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1093969,7902797
3440985207,1,2/4/2010 21:03,26.5753,-18.8522,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088055,7906260
3440985208,1,2/5/2010 21:03,26.56815,-18.85541667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087288,7905927
3440985209,1,2/6/2010 21:03,26.54908333,-18.87565,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1085201,7903743
3440985210,1,2/7/2010 21:03,26.54791667,-18.84528333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1085184,7907120
3440985211,1,2/8/2010 21:03,26.54833333,-18.82523333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1085298,7909345
3440985212,1,2/10/2010 2:55,26.5633,-18.8339,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1086850,7908333
3440985213,1,2/10/2010 21:03,26.56168333,-18.8497,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1086624,7906583
3440985214,1,2/11/2010 21:03,26.58905,-18.85651667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089494,7905735
3440985215,1,2/13/2010 12:03,26.58838333,-18.83346667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089504,7908297
3440985216,1,2/14/2010 12:04,26.61946667,-18.79048333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092943,7912967
3440985217,1,2/16/2010 2:34,26.65873333,-18.80621667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1097041,7911088
3440985218,1,2/17/2010 2:34,26.60813333,-18.78178333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1091775,7913972
3440985219,1,2/18/2010 2:34,26.58013333,-18.81451667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088698,7910430
3440985220,1,2/19/2010 2:34,26.56706667,-18.84248333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087219,7907367
3440985221,1,2/19/2010 21:04,26.55815,-18.84821667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1086256,7906760
3440985222,1,2/20/2010 21:04,26.54151667,-18.87343333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1084409,7904015
3440985223,1,2/21/2010 21:04,26.51693333,-18.92663333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1081625,7898188
3440985224,1,2/22/2010 21:03,26.51478333,-18.95966667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1081283,7894526
3440985225,1,2/23/2010 21:04,26.5281,-18.99338333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1082572,7890738
3440985226,1,2/24/2010 21:03,26.52625,-18.97715,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1082434,7892547
3440985227,1,2/25/2010 21:03,26.52508333,-18.99791667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1082238,7890244
3440985228,1,2/27/2010 14:04,26.5237,-19.0547,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1081893,7883943
3440985229,1,2/28/2010 14:03,26.52831667,-19.05565,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1082377,7883822
3440985230,1,3/1/2010 14:04,26.40626667,-19.10771667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1069310,7878443
3440985231,1,3/2/2010 14:04,26.37536667,-19.14088333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1065935,7874861
3440985232,1,3/3/2010 14:04,26.34213333,-19.1575,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1062372,7873124
3440985233,1,3/4/2010 14:04,26.33278333,-19.1627,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1061367,7872577
3440985234,1,3/5/2010 14:03,26.39295,-19.21073333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1067550,7867048
3440985235,1,3/6/2010 14:04,26.47476667,-19.21411667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1076169,7866402
3440985236,1,3/7/2010 14:04,26.46513333,-19.20595,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1075182,7867341
3440985237,1,3/8/2010 14:04,26.46361667,-19.2127,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1074998,7866596
3440985238,1,3/9/2010 14:03,26.46,-19.21078333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1074623,7866821
3440985239,1,3/10/2010 14:04,26.4622,-19.21013333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1074857,7866886
3440985240,1,3/11/2010 14:04,26.4589,-19.21236667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1074501,7866649
3440985241,1,3/12/2010 14:04,26.46321667,-19.21106667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1074961,7866779
3440985242,1,3/13/2010 14:04,26.45833333,-19.21285,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1074440,7866597
3440985243,1,3/14/2010 14:04,26.48398333,-19.14968333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1077367,7873527
3440985244,1,3/15/2010 14:04,26.49835,-19.14886667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1078886,7873570
3440985245,1,3/16/2010 14:04,26.51051667,-19.15548333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1080147,7872794
3440985246,1,3/17/2010 14:04,26.5172,-19.12121667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1080973,7876577
3440985247,1,3/18/2010 14:04,26.50108333,-19.09321667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1079370,7879741
3440985248,1,3/19/2010 14:04,26.36778333,-19.07946667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1065345,7881705
3440985249,1,3/20/2010 14:04,26.30938333,-19.03046667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1059345,7887334
3440985250,1,3/21/2010 14:04,26.30403333,-18.98673333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1058927,7892206
3440985251,1,3/22/2010 14:04,26.31623333,-18.98343333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1060226,7892534
3440985252,1,3/23/2010 14:04,26.37828333,-18.9434,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1066917,7896779
3440985253,1,3/24/2010 14:04,26.37525,-18.93948333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1066609,7897224
3440985254,1,3/25/2010 14:04,26.38721667,-18.9464,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1067850,7896417
3440985255,1,3/26/2010 14:04,26.3909,-18.94598333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1068241,7896452
3440985256,1,3/27/2010 14:04,26.38015,-19.08141667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1066644,7881449
3440985257,1,3/28/2010 15:05,26.36923333,-19.10736667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1065403,7878603
3440985258,1,3/29/2010 15:04,26.36866667,-19.12958333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1065267,7876138
3440985259,1,3/30/2010 15:04,26.3876,-19.16358333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1067148,7872301
3440985260,1,3/31/2010 15:05,26.48716667,-19.206,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month4 Year4 Animal4,1077506,7867262
3440985261,1,4/4/2010 15:05,26.66526667,-19.01726667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1096979,7887623
3440985262,1,4/5/2010 15:05,26.72311667,-18.97083333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1103259,7892582
3440985263,1,4/6/2010 15:04,26.70225,-18.95213333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1101121,7894731
3440985264,1,4/7/2010 15:04,26.69456667,-18.89981667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1100497,7900569
3440985265,1,4/8/2010 15:05,26.67901667,-18.88535,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1098905,7902229
3440985266,1,4/9/2010 15:05,26.6234,-18.90485,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1092955,7900251
3440985267,1,4/10/2010 15:05,26.58861667,-18.9313,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089185,7897431
3440985268,1,4/11/2010 15:05,26.58846667,-18.94715,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089113,7895671
3440985269,1,4/12/2010 15:05,26.58686667,-18.9491,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088937,7895460
3440985270,1,4/13/2010 15:05,26.59143333,-18.95843333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1089387,7894408
3440985271,1,4/14/2010 15:05,26.58236667,-18.96173333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088417,7894071
3440985272,1,4/15/2010 15:05,26.56196667,-18.8938,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1086500,7901685
3440985273,1,4/16/2010 15:05,26.57596667,-18.88063333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088026,7903100
3440985274,1,4/17/2010 15:05,26.57681667,-18.85978333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088189,7905413
3440985275,1,4/18/2010 15:05,26.5782,-18.86656667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1088311,7904655
3440985276,1,4/19/2010 15:05,26.55398333,-18.8955,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1085650,7901522
3440985277,1,4/20/2010 15:05,26.5715,-18.94105,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1087342,7896405
3440985278,1,4/21/2010 15:05,26.54471667,-18.96686667,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1084421,7893627
3440985279,1,4/22/2010 15:05,26.5531,-18.95743333,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1085340,7894647
3440985280,1,4/23/2010 15:05,26.55768333,-18.97195,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1085773,7893019
3440985281,1,4/24/2010 15:05,26.5642,-18.98505,gps,Loxodonta africana,ele1,ele1,African,elephant,(Migration),Chamaill?-Jammes,Hwange,NP,Month5 Year5 Animal3,1086415,7891543
